token,lemma,aspect,form,transitivity,number,tense,mood,person,voice
поддаваясь,поддаваться,ipf,ger,intr,,praes,,,med
отложив,отложить,pf,ger,,,praet,,,act
заметив,заметить,pf,ger,,,praet,,,act
протягивая,протягивать,ipf,ger,tran,,praes,,,act
почувствовав,почувствовать,pf,ger,tran,,praet,,,act
притормаживая,притормаживать,ipf,ger,tran,,praes,,,act
выпуская,выпускать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
запустив,запустить,pf,ger,,,praet,,,act
оглядев,оглядеть,pf,ger,,,praet,,,act
опершись,опереться,pf,ger,,,praet,,,med
поставив,поставить,pf,ger,,,praet,,,act
смущаясь,смущаться,ipf,ger,intr,,praes,,,med
выпуская,выпускать,ipf,ger,tran,,praes,,,act
оттянув,оттянуть,pf,ger,,,praet,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
раздумывая,раздумывать,ipf,ger,intr,,praes,,,act
разливая,разливать,ipf,ger,tran,,praes,,,act
отпив,отпить,pf,ger,,,praet,,,act
улыбнувшись,улыбнуться,pf,ger,,,praet,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
допив,допить,pf,ger,,,praet,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
обращая,обращать,ipf,ger,tran,,praes,,,act
перебрасывая,перебрасывать,ipf,ger,tran,,praes,,,act
вскрывая,вскрывать,ipf,ger,tran,,praes,,,act
сводя,сводить,ipf,ger,tran,,praes,,,act
посмотрев,посмотреть,pf,ger,tran,,praet,,,act
вспомнив,вспомнить,pf,ger,,,praet,,,act
давая,давать,ipf,ger,tran,,praes,,,act
придерживая,придерживать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
давая,давать,ipf,ger,tran,,praes,,,act
дав,дать,pf,ger,,,praet,,,act
усмехнувшись,усмехнуться,pf,ger,,,praet,,,med
подумав,подумать,pf,ger,intr,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
подумав,подумать,pf,ger,intr,,praet,,,act
смягчая,смягчать,ipf,ger,tran,,praes,,,act
гася,гасить,ipf,ger,,,praes,,,med
придерживая,придерживать,ipf,ger,tran,,praes,,,act
ставя,ставить,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
поздоровавшись,поздороваться,pf,ger,intr,,praet,,,med
вглядываясь,вглядываться,ipf,ger,intr,,praes,,,med
пожимая,пожимать,ipf,ger,tran,,praes,,,act
оглядывая,оглядывать,ipf,ger,tran,,praes,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
старясь,стариться,ipf,ger,intr,,praes,,,med
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
захлопнув,захлопнуть,pf,ger,,,praet,,,act
вставая,вставать,ipf,ger,intr,,praes,,,act
стоя,стоять,ipf,ger,intr,,praes,,,act
обжигаясь,обжигаться,ipf,ger,intr,,praes,,,med
подтверждая,подтверждать,ipf,ger,tran,,praes,,,act
одобряя,одобрять,ipf,ger,tran,,praes,,,act
думая,думать,ipf,ger,intr,,praes,,,act
наклонившись,наклониться,pf,ger,,,praet,,,med
увидев,увидеть,pf,ger,tran,,praet,,,act
сняв,снять,pf,ger,,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
найдя,найти,pf,ger,,,praet,,,act
подняв,поднять,pf,ger,,,praet,,,act
приосаниваясь,приосаниваться,ipf,ger,intr,,praes,,,med
давая,давать,ipf,ger,tran,,praes,,,act
дав,дать,pf,ger,,,praet,,,act
выражая,выражать,ipf,ger,tran,,praes,,,act
приподняв,приподнять,pf,ger,,,praet,,,act
обнаружив,обнаружить,pf,ger,,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
показывая,показывать,ipf,ger,tran,,praes,,,act
почувствовав,почувствовать,pf,ger,tran,,praet,,,act
согласуя,согласовать,ipf,ger,,,praes,,,act
учитывая,учитывать,ipf,ger,tran,,praes,,,act
слушая,слушать,ipf,ger,tran,,praes,,,act
вынув,вынуть,pf,ger,,,praet,,,act
вглядываясь,вглядываться,ipf,ger,intr,,praes,,,med
усаживаясь,усаживаться,ipf,ger,intr,,praes,,,med
следя,следить,ipf,ger,intr,,praes,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
подняв,поднять,pf,ger,,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
собрав,собрать,pf,ger,,,praet,,,act
вынув,вынуть,pf,ger,,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
отодвигая,отодвигать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
открыв,открыть,pf,ger,,,praet,,,act
наглея,наглеть,ipf,ger,intr,,praes,,,act
прикинув,прикинуть,pf,ger,,,praet,,,act
доказывая,доказывать,ipf,ger,tran,,praes,,,act
задумавшись,задуматься,pf,ger,,,praet,,,med
возвращаясь,возвращаться,ipf,ger,intr,,praes,,,med
улыбнувшись,улыбнуться,pf,ger,,,praet,,,med
закуривая,закуривать,ipf,ger,tran,,praes,,,act
задыхаясь,задыхаться,ipf,ger,intr,,praes,,,med
проходя,проходить,ipf,ger,tran,,praes,,,act
вытаращив,вытаращить,pf,ger,,,praet,,,act
умоляя,умолять,ipf,ger,tran,,praes,,,act
обращаясь,обращаться,ipf,ger,intr,,praes,,,med
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
склонившись,склониться,pf,ger,,,praet,,,med
убедившись,убедиться,pf,ger,,,praet,,,med
прослушав,прослушать,pf,ger,,,praet,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
вставая,вставать,ipf,ger,intr,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
воспользовавшись,воспользоваться,pf,ger,intr,,praet,,,med
сдерживая,сдерживать,ipf,ger,tran,,praes,,,act
показывая,показывать,ipf,ger,tran,,praes,,,act
наклонившись,наклониться,pf,ger,,,praet,,,med
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
приподняв,приподнять,pf,ger,,,praet,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
обходя,обходить,ipf,ger,tran,,praes,,,act
выпуская,выпускать,ipf,ger,tran,,praes,,,act
обхватив,обхватить,pf,ger,,,praet,,,act
свесившись,свеситься,pf,ger,,,praet,,,med
доставая,доставать,ipf,ger,tran,,praes,,,act
давая,давать,ipf,ger,tran,,praes,,,act
сообразуя,сообразовывать,ipf,ger,,,praes,,,act
рассчитав,рассчитать,pf,ger,,,praet,,,act
прилаживаясь,прилаживаться,ipf,ger,,,praes,,,med
готовясь,готовиться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
усмехаясь,усмехаться,ipf,ger,intr,,praes,,,med
отрываясь,отрываться,ipf,ger,intr,,praes,,,med
расталкивая,расталкивать,ipf,ger,tran,,praes,,,act
приговаривая,приговаривать,ipf,ger,tran,,praes,,,act
приговаривая,приговаривать,ipf,ger,tran,,praes,,,act
оставляя,оставлять,ipf,ger,tran,,praes,,,act
застыв,застынуть,pf,ger,,,praet,,,act
свесив,свесить,pf,ger,,,praet,,,act
расстегнув,расстегнуть,pf,ger,,,praet,,,act
задумавшись,задуматься,pf,ger,,,praet,,,med
перебирая,перебирать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
надев,надеть,pf,ger,,,praet,,,act
обломав,обломать,pf,ger,,,praet,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
размочалив,размочалить,pf,ger,,,praet,,,act
положив,положить,pf,ger,tran,,praet,,,act
перевалив,перевалить,pf,ger,,,praet,,,act
показывая,показывать,ipf,ger,tran,,praes,,,act
подымая,поднимать,ipf,ger,,,praes,,,act
опускаясь,опускаться,ipf,ger,intr,,praes,,,med
радуя,радовать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
поддерживая,поддерживать,ipf,ger,tran,,praes,,,act
узнавая,узнавать,ipf,ger,tran,,praes,,,act
репетируя,репетировать,ipf,ger,tran,,praes,,,act
откинувшись,откинуться,pf,ger,,,praet,,,med
откинувшись,откинуться,pf,ger,,,praet,,,med
вслушиваясь,вслушиваться,ipf,ger,intr,,praes,,,med
приторачивая,приторачивать,ipf,ger,tran,,praes,,,act
закинув,закинуть,pf,ger,,,praet,,,act
свесив,свесить,pf,ger,,,praet,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
присев,присесть,pf,ger,,,praet,,,
положив,положить,pf,ger,tran,,praet,,,act
дробясь,дробиться,ipf,ger,intr,,praes,,,med
придерживая,придерживать,ipf,ger,tran,,praes,,,act
узнав,узнать,pf,ger,,,praet,,,act
придав,придать,pf,ger,,,praet,,,act
показывая,показывать,ipf,ger,tran,,praes,,,act
подняв,поднять,pf,ger,,,praet,,,act
догадываясь,догадываться,ipf,ger,intr,,praes,,,med
протягивая,протягивать,ipf,ger,tran,,praes,,,act
разделив,разделить,pf,ger,,,praet,,,act
приподняв,приподнять,pf,ger,,,praet,,,act
ощипав,ощипать,pf,ger,,,praet,,,act
привстав,привстать,pf,ger,,,praet,,,act
опираясь,опираться,ipf,ger,intr,,praes,,,med
прикончив,прикончить,pf,ger,,,praet,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
насупившись,насупиться,pf,ger,,,praet,,,med
заходя,заходить,ipf,ger,intr,,praes,,,act
давая,давать,ipf,ger,tran,,praes,,,act
зайдя,зайти,pf,ger,,,praet,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
напоминая,напоминать,ipf,ger,tran,,praes,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
наклонившись,наклониться,pf,ger,,,praet,,,med
выслушав,выслушать,pf,ger,,,praet,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
почувствовав,почувствовать,pf,ger,tran,,praet,,,act
присев,присесть,pf,ger,,,praet,,,act
заметив,заметить,pf,ger,,,praet,,,act
прислонив,прислонить,pf,ger,,,praet,,,act
поливая,поливать,ipf,ger,tran,,praes,,,act
вытирая,вытирать,ipf,ger,tran,,praes,,,act
оправдывая,оправдывать,ipf,ger,tran,,praes,,,act
привалившись,привалиться,pf,ger,,,praet,,,med
вонзая,вонзать,ipf,ger,tran,,praes,,,act
спеша,спешить,ipf,ger,intr,,praes,,,act
оглянувшись,оглянуться,pf,ger,,,praet,,,med
следя,следить,ipf,ger,intr,,praes,,,act
фальшивя,фальшивить,ipf,ger,intr,,praes,,,act
встряхивая,встряхивать,ipf,ger,tran,,praes,,,act
рассыпая,рассыпать,ipf,ger,tran,,praes,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
вздохнув,вздохнуть,pf,ger,,,praet,,,act
обтачивая,обтачивать,ipf,ger,tran,,praes,,,act
притрагиваясь,притрагиваться,ipf,ger,intr,,praes,,,med
разбрызгивая,разбрызгивать,ipf,ger,tran,,praes,,,act
почувствовав,почувствовать,pf,ger,tran,,praet,,,act
разделив,разделить,pf,ger,,,praet,,,act
изорвав,изорвать,pf,ger,,,praet,,,act
уничтожив,уничтожить,pf,ger,,,praet,,,act
ухитрившись,ухитриться,pf,ger,,,praet,,,med
увидев,увидеть,pf,ger,tran,,praet,,,act
посылая,посылать,ipf,ger,tran,,praes,,,act
приподняв,приподнять,pf,ger,,,praet,,,act
сопровождая,сопровождать,ipf,ger,tran,,praes,,,act
прикасаясь,прикасаться,ipf,ger,intr,,praes,,,med
успокаивая,успокаивать,ipf,ger,tran,,praes,,,act
отстраняя,отстранять,ipf,ger,tran,,praes,,,act
